epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
42,264.877,1.06936,0.8248,1.23452,0.36403,0.63889,0.51335,0.31906,1.59273,1.36784,1.80418,0.000990365,0.000990365,0.000990365
43,271.994,1.15549,0.89829,1.2724,0.26402,0.38889,0.40513,0.24349,1.47382,1.46472,1.73053,0.000973861,0.000973861,0.000973861
44,278.7,1.07975,0.82157,1.24977,0.31402,0.52778,0.43852,0.27968,1.38358,1.32499,1.64707,0.000957358,0.000957358,0.000957358
45,285.179,1.03968,0.81421,1.22487,0.69961,0.75,0.87233,0.48796,1.36884,1.18667,1.66985,0.000940855,0.000940855,0.000940855
46,291.893,1.06661,0.84044,1.21301,0.57844,0.83333,0.79444,0.51615,1.55896,1.13876,1.66677,0.000924352,0.000924352,0.000924352
47,298.556,1.0638,0.78555,1.22471,0.4019,0.86111,0.58742,0.35114,1.53922,1.1761,1.66668,0.000907848,0.000907848,0.000907848
48,304.965,1.03473,0.8009,1.23281,0.47602,0.86111,0.55335,0.3528,1.37571,1.15223,1.6092,0.000891345,0.000891345,0.000891345
49,311.784,1.07601,0.80221,1.231,0.54792,0.88461,0.76818,0.53411,1.36346,1.13352,1.61332,0.000874842,0.000874842,0.000874842
50,318.893,1.06743,0.79006,1.26131,0.52223,0.88889,0.72667,0.43354,1.35526,1.18582,1.62339,0.000858338,0.000858338,0.000858338
51,326.544,1.04895,0.78201,1.25434,0.64862,0.88889,0.83695,0.45683,1.31085,1.04682,1.52009,0.000841835,0.000841835,0.000841835
52,333.444,1.01067,0.83361,1.22802,0.57716,0.69444,0.65571,0.44078,1.45405,1.1405,1.62185,0.000825332,0.000825332,0.000825332
53,340.703,1.01803,0.81598,1.20484,0.40771,0.75,0.5655,0.34398,1.60431,1.17014,1.73608,0.000808828,0.000808828,0.000808828
54,347.796,0.95905,0.75174,1.16676,0.55246,0.69444,0.55952,0.35138,1.47962,1.18848,1.60857,0.000792325,0.000792325,0.000792325
55,354.86,1.03622,0.72716,1.21778,0.44331,0.58333,0.45278,0.2735,1.54166,1.29468,1.72128,0.000775822,0.000775822,0.000775822
56,361.637,0.92082,0.70908,1.14406,0.55928,0.48715,0.44449,0.27613,1.41134,1.49531,1.57734,0.000759318,0.000759318,0.000759318
57,369.561,0.92575,0.70665,1.17395,0.49972,0.75,0.52641,0.31289,1.41553,1.35761,1.52223,0.000742815,0.000742815,0.000742815
58,376.857,0.95212,0.74927,1.1952,0.72814,0.79235,0.72775,0.405,1.40785,1.00199,1.59626,0.000726312,0.000726312,0.000726312
59,383.778,0.93472,0.78241,1.17902,0.77258,0.83333,0.73891,0.43204,1.46374,0.94879,1.64195,0.000709809,0.000709809,0.000709809
60,391.039,0.97098,0.68847,1.179,0.46984,0.85104,0.64645,0.40268,1.46611,1.04064,1.64786,0.000693305,0.000693305,0.000693305
61,398.612,0.95553,0.69209,1.17598,0.56236,0.63889,0.58973,0.37336,1.31016,1.17386,1.51054,0.000676802,0.000676802,0.000676802
62,406.037,0.92855,0.68742,1.13505,0.6422,0.63889,0.73937,0.47877,1.25991,1.23421,1.45182,0.000660299,0.000660299,0.000660299
63,413.293,0.87594,0.64081,1.10756,0.77709,0.69444,0.7453,0.44295,1.28509,1.12942,1.52045,0.000643795,0.000643795,0.000643795
64,420.887,0.85441,0.69409,1.1391,0.78913,0.63889,0.71045,0.45732,1.18995,1.14002,1.42317,0.000627292,0.000627292,0.000627292
65,427.788,0.81198,0.69634,1.12508,0.77253,0.61111,0.70165,0.49875,1.29454,1.10134,1.48169,0.000610789,0.000610789,0.000610789
66,434.436,0.80557,0.58824,1.07826,0.80123,0.82092,0.89368,0.52075,1.38662,1.07091,1.51532,0.000594286,0.000594286,0.000594286
67,441.511,0.82914,0.58832,1.09928,0.77787,0.89026,0.9098,0.53781,1.41403,1.00909,1.57118,0.000577782,0.000577782,0.000577782
68,448.267,0.8353,0.61902,1.10424,0.76611,0.91667,0.91446,0.57591,1.36706,1.06151,1.55219,0.000561279,0.000561279,0.000561279
69,456.031,0.88198,0.63516,1.17302,0.53768,0.66667,0.78622,0.47247,1.34646,1.04531,1.56459,0.000544776,0.000544776,0.000544776
70,462.469,0.81734,0.58761,1.11095,0.53533,0.69204,0.80766,0.39354,1.36244,1.17678,1.60506,0.000528272,0.000528272,0.000528272
71,473.07,0.84293,0.64284,1.12631,0.69082,0.55556,0.71143,0.32079,1.46244,1.27157,1.63919,0.000511769,0.000511769,0.000511769
72,479.506,0.7696,0.55893,1.08077,0.70481,0.52778,0.72688,0.31268,1.42874,1.29805,1.59446,0.000495266,0.000495266,0.000495266
73,486.003,0.81565,0.60478,1.07565,0.48321,0.6876,0.77699,0.42926,1.28447,1.19324,1.48403,0.000478762,0.000478762,0.000478762
74,492.509,0.75245,0.58907,1.09362,0.51137,0.84652,0.77149,0.42777,1.30373,1.1707,1.5062,0.000462259,0.000462259,0.000462259
75,498.816,0.82185,0.57912,1.09883,0.72814,0.63889,0.72921,0.39702,1.41867,1.24569,1.60939,0.000445756,0.000445756,0.000445756
76,505.305,0.82665,0.57713,1.08063,0.89117,0.52778,0.70216,0.35923,1.54965,1.25082,1.75856,0.000429253,0.000429253,0.000429253
