epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
44,280.466,1.09743,1.04807,1.35407,0.34605,0.38889,0.36169,0.17292,1.76758,2.09027,2.21441,0.000957358,0.000957358,0.000957358
45,286.781,1.05259,1.0804,1.3487,0.2897,0.6258,0.39988,0.18274,1.77228,2.14103,2.28746,0.000940855,0.000940855,0.000940855
46,293.081,1.01537,1.10053,1.32851,0.23097,0.33333,0.33721,0.17311,1.84846,2.13868,2.33455,0.000924352,0.000924352,0.000924352
47,299.541,1.00782,1.05286,1.32756,0.75621,0.52778,0.66256,0.39871,1.61811,1.88017,2.06119,0.000907848,0.000907848,0.000907848
48,305.864,0.94486,0.92959,1.2505,0.79947,0.51243,0.6048,0.40806,1.51282,1.88317,1.88226,0.000891345,0.000891345,0.000891345
49,312.144,0.97598,0.92383,1.29609,0.8115,0.48783,0.55728,0.38661,1.57612,1.84064,1.94644,0.000874842,0.000874842,0.000874842
50,318.676,0.97398,0.92158,1.29994,0.51477,0.5,0.45508,0.29955,1.52205,1.94365,1.91225,0.000858338,0.000858338,0.000858338
51,324.835,0.99225,0.94974,1.27878,0.81424,0.42953,0.6121,0.45027,1.31159,1.84665,1.66757,0.000841835,0.000841835,0.000841835
52,331.259,0.96557,0.9065,1.26461,0.86331,0.52778,0.60147,0.4692,1.35004,1.69326,1.73981,0.000825332,0.000825332,0.000825332
53,337.482,0.99076,0.93419,1.27174,0.9275,0.55556,0.66223,0.48709,1.45444,1.68187,1.8223,0.000808828,0.000808828,0.000808828
54,344.178,1.00415,0.88699,1.29885,0.94088,0.55556,0.68564,0.47875,1.41316,1.39933,1.91135,0.000792325,0.000792325,0.000792325
55,350.871,0.97424,0.9025,1.27817,0.85784,0.52632,0.629,0.46885,1.3749,1.5797,1.77912,0.000775822,0.000775822,0.000775822
56,357.457,0.99066,0.93222,1.31498,0.70733,0.47222,0.47241,0.31198,1.51598,1.77887,1.86497,0.000759318,0.000759318,0.000759318
57,363.779,0.98584,0.85781,1.26388,0.92171,0.71744,0.81538,0.43396,1.54258,1.74603,1.96606,0.000742815,0.000742815,0.000742815
58,370.258,0.97998,0.88743,1.24924,0.84371,0.4143,0.56931,0.37943,1.50481,1.73439,1.91268,0.000726312,0.000726312,0.000726312
59,376.734,0.96414,0.84458,1.27035,0.82547,0.78152,0.88325,0.47437,1.45983,1.67821,1.95216,0.000709809,0.000709809,0.000709809
60,383.179,0.95632,0.85645,1.26958,0.63066,0.88889,0.79867,0.356,1.62781,1.62323,2.05299,0.000693305,0.000693305,0.000693305
61,389.335,0.92953,0.8362,1.25859,0.85615,0.85302,0.88539,0.45494,1.62742,1.55882,2.03347,0.000676802,0.000676802,0.000676802
62,395.519,0.91601,0.81287,1.24521,0.81117,0.87976,0.88158,0.54766,1.4656,1.33056,1.85068,0.000660299,0.000660299,0.000660299
63,401.744,0.87529,0.77515,1.19194,0.79477,0.84005,0.84518,0.48832,1.59838,1.55614,1.97479,0.000643795,0.000643795,0.000643795
64,408.044,0.88982,0.79701,1.22353,0.64349,0.83333,0.74568,0.29217,1.67402,1.70562,2.19397,0.000627292,0.000627292,0.000627292
65,414.237,0.89739,0.78538,1.21124,0.67552,0.78844,0.7548,0.28462,1.74675,1.73771,2.28723,0.000610789,0.000610789,0.000610789
66,420.524,0.90814,0.79773,1.25013,0.55064,0.80556,0.68131,0.24673,1.80398,1.80835,2.20482,0.000594286,0.000594286,0.000594286
67,426.707,0.87428,0.75884,1.1823,0.8224,0.68387,0.81329,0.35288,1.63042,1.73776,2.01067,0.000577782,0.000577782,0.000577782
68,432.999,0.8487,0.75774,1.20278,0.80055,0.78288,0.83962,0.39552,1.50345,1.48208,1.91715,0.000561279,0.000561279,0.000561279
69,439.087,0.84968,0.75243,1.18713,0.92528,0.77778,0.8612,0.49265,1.40271,1.46686,1.79251,0.000544776,0.000544776,0.000544776
70,445.376,0.87736,0.75174,1.21304,0.72969,0.52778,0.59049,0.41054,1.54421,1.68359,1.90339,0.000528272,0.000528272,0.000528272
71,451.636,0.80684,0.76988,1.13756,0.74987,0.53872,0.59549,0.42639,1.38492,1.65102,1.78672,0.000511769,0.000511769,0.000511769
72,457.761,0.79788,0.68802,1.17245,0.75784,0.58333,0.69279,0.44641,1.42386,1.54768,1.85075,0.000495266,0.000495266,0.000495266
73,464.253,0.79139,0.66312,1.13943,0.88443,0.55556,0.74037,0.46702,1.52801,1.4975,1.96639,0.000478762,0.000478762,0.000478762
74,470.726,0.83082,0.74177,1.18126,0.78361,0.57973,0.70546,0.50579,1.48875,1.51037,2.02535,0.000462259,0.000462259,0.000462259
75,476.967,0.8021,0.69273,1.14271,0.65828,0.86043,0.77546,0.55043,1.38516,1.35429,1.88673,0.000445756,0.000445756,0.000445756
76,483.186,0.76355,0.66792,1.1484,0.83787,0.84722,0.87255,0.5702,1.34231,1.37363,1.8415,0.000429253,0.000429253,0.000429253
77,489.358,0.79761,0.69149,1.15366,0.8664,0.84575,0.8814,0.59273,1.35642,1.31899,1.891,0.000412749,0.000412749,0.000412749
78,495.516,0.74129,0.68158,1.14599,0.8938,0.8301,0.87254,0.59353,1.35646,1.28163,1.88668,0.000396246,0.000396246,0.000396246
79,501.755,0.7875,0.67579,1.16688,0.87259,0.6302,0.7931,0.53671,1.37863,1.35813,1.86468,0.000379743,0.000379743,0.000379743
80,508.003,0.70021,0.64408,1.13304,0.89575,0.59145,0.66893,0.46961,1.3455,1.46837,1.81632,0.000363239,0.000363239,0.000363239
81,514.221,0.74246,0.63036,1.09724,0.90348,0.58333,0.65491,0.47006,1.26878,1.46808,1.77052,0.000346736,0.000346736,0.000346736
82,520.575,0.74852,0.65452,1.14741,0.90034,0.61111,0.65523,0.4754,1.21762,1.45252,1.73925,0.000330233,0.000330233,0.000330233
83,526.868,0.73466,0.67306,1.09243,0.86267,0.63009,0.66065,0.46442,1.23868,1.41258,1.75024,0.000313729,0.000313729,0.000313729
84,533.111,0.71639,0.64396,1.10988,0.83006,0.63069,0.68064,0.4853,1.28758,1.42755,1.77977,0.000297226,0.000297226,0.000297226
85,539.157,0.69744,0.6137,1.07687,0.82151,0.61819,0.70257,0.48215,1.32053,1.42058,1.78729,0.000280723,0.000280723,0.000280723
86,545.339,0.74903,0.64225,1.1198,0.78143,0.63889,0.81943,0.50341,1.40257,1.35383,1.85472,0.00026422,0.00026422,0.00026422
87,551.647,0.71707,0.631,1.09708,0.92921,0.87578,0.90479,0.54431,1.35498,1.28726,1.8162,0.000247716,0.000247716,0.000247716
88,557.976,0.70236,0.59213,1.07043,0.89709,0.84507,0.89346,0.56188,1.24304,1.26796,1.72,0.000231213,0.000231213,0.000231213
89,564.269,0.67456,0.60991,1.1003,0.8927,0.83051,0.88895,0.56401,1.29032,1.27304,1.76973,0.00021471,0.00021471,0.00021471
90,570.567,0.63576,0.55953,1.06676,0.89039,0.82269,0.88685,0.56182,1.30319,1.27541,1.80545,0.000198206,0.000198206,0.000198206
91,612.06,0.60962,0.78685,1.13643,0.83564,0.84475,0.88159,0.56564,1.30213,1.30334,1.8142,0.000181703,0.000181703,0.000181703
92,618.313,0.6482,0.81288,1.15209,0.91421,0.55556,0.78139,0.55278,1.34122,1.39347,1.81868,0.0001652,0.0001652,0.0001652
93,624.55,0.5742,0.66883,1.0682,0.90265,0.55834,0.77766,0.54325,1.34545,1.41625,1.80972,0.000148696,0.000148696,0.000148696
94,630.719,0.57934,0.64418,1.05686,0.89393,0.57962,0.66964,0.48762,1.31135,1.43436,1.78119,0.000132193,0.000132193,0.000132193
95,636.898,0.53933,0.58866,1.03723,0.89495,0.57666,0.67926,0.48826,1.33151,1.49429,1.8154,0.00011569,0.00011569,0.00011569
96,643.261,0.55153,0.60999,1.04804,0.90043,0.56836,0.73806,0.51488,1.31013,1.46468,1.81062,9.91865e-05,9.91865e-05,9.91865e-05
97,649.623,0.5524,0.59119,1.07415,0.87733,0.57551,0.74057,0.51766,1.3119,1.44417,1.81671,8.26832e-05,8.26832e-05,8.26832e-05
98,655.86,0.58535,0.60174,1.08711,0.87577,0.58333,0.78781,0.563,1.29034,1.39204,1.82018,6.61799e-05,6.61799e-05,6.61799e-05
99,662.121,0.52437,0.56045,1.06911,0.91169,0.55556,0.78873,0.5653,1.26439,1.39054,1.80093,4.96766e-05,4.96766e-05,4.96766e-05
100,668.483,0.51383,0.5833,1.05545,0.92212,0.55556,0.79361,0.56198,1.24765,1.38274,1.8085,3.31733e-05,3.31733e-05,3.31733e-05
