epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
19,114.936,1.37656,1.64644,1.5698,0.6551,0.61111,0.76277,0.33394,1.59017,2.64745,2.08799,0.00107288,0.00107288,0.00107288
20,120.206,1.29856,1.56813,1.51976,0.77906,0.47222,0.62848,0.29687,1.65212,2.43235,2.0469,0.00103987,0.00103987,0.00103987
21,125.478,1.30372,1.5805,1.52606,0.90288,0.48674,0.63536,0.31841,1.80959,2.2942,2.1199,0.00100687,0.00100687,0.00100687
22,130.788,1.26423,1.48218,1.47581,0.39126,0.25,0.32235,0.16446,1.93306,2.66834,2.21411,0.000973861,0.000973861,0.000973861
23,136.077,1.26311,1.42944,1.47462,0.3267,0.33333,0.36114,0.19531,1.73772,2.53352,2.19061,0.000940855,0.000940855,0.000940855
24,141.33,1.2587,1.45189,1.46598,0.68823,0.57418,0.65055,0.28598,1.69726,2.16244,2.16245,0.000907848,0.000907848,0.000907848
25,146.607,1.20702,1.39944,1.45655,0.73937,0.62188,0.62926,0.30399,1.61703,2.15563,2.00074,0.000874842,0.000874842,0.000874842
26,151.852,1.21822,1.42251,1.46706,0.39218,0.66667,0.55507,0.26948,1.69339,1.97792,2.12813,0.000841835,0.000841835,0.000841835
27,157.099,1.20223,1.36222,1.41458,0.642,0.52848,0.70363,0.27479,1.78922,2.00015,2.33152,0.000808828,0.000808828,0.000808828
28,162.538,1.16437,1.28615,1.40529,0.93919,0.47423,0.65436,0.2677,1.77887,2.09415,2.33287,0.000775822,0.000775822,0.000775822
29,167.945,1.1755,1.31863,1.41529,0.88759,0.4653,0.69675,0.26667,1.62751,1.99216,2.13666,0.000742815,0.000742815,0.000742815
30,173.2,1.15516,1.37276,1.45554,0.78285,0.55126,0.71405,0.33284,1.51829,1.83996,2.02696,0.000709809,0.000709809,0.000709809
31,178.462,1.10863,1.22779,1.3926,0.57805,0.66667,0.72063,0.29238,1.5719,1.91574,2.05696,0.000676802,0.000676802,0.000676802
32,183.772,1.14579,1.25699,1.38214,0.82703,0.33333,0.39298,0.2455,1.56154,2.0155,2.10156,0.000643795,0.000643795,0.000643795
33,188.987,1.09172,1.23981,1.38243,0.33496,0.72222,0.46153,0.2577,1.52141,1.96413,1.87112,0.000610789,0.000610789,0.000610789
34,194.21,1.12584,1.2365,1.43034,0.81918,0.55556,0.67313,0.31157,1.51583,1.86331,1.81588,0.000577782,0.000577782,0.000577782
35,199.395,1.14869,1.25127,1.40562,0.75853,0.56424,0.66319,0.31728,1.4864,1.7887,1.80285,0.000544776,0.000544776,0.000544776
36,204.606,1.03947,1.19325,1.33732,0.6024,0.75,0.77655,0.39999,1.32822,1.54079,1.64532,0.000511769,0.000511769,0.000511769
37,209.866,1.06987,1.15552,1.33282,0.85828,0.47222,0.68451,0.47768,1.29376,1.58883,1.71675,0.000478762,0.000478762,0.000478762
38,215.306,1.08419,1.17032,1.32491,0.90456,0.38889,0.70306,0.49598,1.23276,1.51906,1.67791,0.000445756,0.000445756,0.000445756
39,220.556,1.0689,1.14552,1.35507,0.88442,0.46224,0.74651,0.52516,1.18986,1.45439,1.62467,0.000412749,0.000412749,0.000412749
40,225.826,0.97036,1.06434,1.25682,0.44051,0.88869,0.70227,0.466,1.07599,1.36897,1.52614,0.000379743,0.000379743,0.000379743
41,265.362,0.95467,1.56805,1.39449,0.39477,0.72222,0.65352,0.40563,1.11676,1.37354,1.60212,0.000346736,0.000346736,0.000346736
42,270.804,0.98159,1.42223,1.40963,0.84978,0.5,0.72949,0.51031,1.32371,1.50889,1.80493,0.000313729,0.000313729,0.000313729
43,276.142,0.90778,1.26135,1.38249,0.9043,0.46953,0.50284,0.30877,1.38264,1.60725,1.88346,0.000280723,0.000280723,0.000280723
44,281.36,0.87221,1.27663,1.29168,0.91116,0.38583,0.42652,0.21598,1.50118,2.03902,1.94833,0.000247716,0.000247716,0.000247716
45,286.613,0.9111,1.27987,1.35979,0.91544,0.40973,0.48417,0.26628,1.39679,1.8467,1.76092,0.00021471,0.00021471,0.00021471
46,291.966,0.86681,1.24303,1.32016,0.6907,0.72222,0.7167,0.50932,1.31652,1.53942,1.71118,0.000181703,0.000181703,0.000181703
47,297.178,0.85193,1.17754,1.34656,0.7326,0.69444,0.72232,0.5253,1.24886,1.48248,1.67932,0.000148696,0.000148696,0.000148696
48,302.498,0.83707,1.14238,1.25186,0.7884,0.67385,0.72105,0.52645,1.15495,1.46068,1.65066,0.00011569,0.00011569,0.00011569
49,308.091,0.84363,1.14963,1.29869,0.77698,0.63889,0.69283,0.52906,1.12598,1.46882,1.6415,8.26832e-05,8.26832e-05,8.26832e-05
50,314.16,0.81794,1.11126,1.27535,0.78213,0.63889,0.70319,0.53698,1.12071,1.47795,1.65103,4.96766e-05,4.96766e-05,4.96766e-05
