epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
24,77.3562,1.19903,1.23259,1.3342,0.16665,0.58333,0.08378,0.03712,1.77999,5.3316,1.86647,0.00128742,0.00128742,0.00128742
25,80.4262,1.23309,1.19965,1.35672,0.20483,0.63889,0.11164,0.04539,1.81317,5.73381,1.86443,0.00127092,0.00127092,0.00127092
26,83.5012,1.16427,1.20028,1.32539,0.16343,0.55556,0.11766,0.04747,1.68273,4.76196,1.70178,0.00125442,0.00125442,0.00125442
27,86.5459,1.17736,1.19035,1.31617,0.14754,0.52778,0.08199,0.03677,1.44364,3.9162,1.59248,0.00123791,0.00123791,0.00123791
28,89.603,1.17125,1.17364,1.32857,0.12629,0.58333,0.13801,0.06942,1.52654,3.34534,1.6888,0.00122141,0.00122141,0.00122141
29,92.6285,1.20838,1.17745,1.31874,0.29842,0.3401,0.22742,0.10313,1.57674,4.09854,1.76522,0.00120491,0.00120491,0.00120491
30,95.7452,1.18124,1.20044,1.32935,0.8664,0.33333,0.43067,0.17405,1.55804,3.60744,1.69818,0.0011884,0.0011884,0.0011884
31,98.7983,1.12428,1.1577,1.28153,0.7324,0.52778,0.58828,0.25198,1.78702,2.0846,1.80654,0.0011719,0.0011719,0.0011719
32,101.876,1.11827,1.0969,1.27881,0.61204,0.58333,0.64073,0.29058,1.57412,1.82743,1.69328,0.0011554,0.0011554,0.0011554
33,104.944,1.18269,1.10706,1.32933,0.49283,0.58333,0.67974,0.30257,1.50495,1.72811,1.65833,0.00113889,0.00113889,0.00113889
34,108.014,1.12771,1.05366,1.31752,0.49176,0.84431,0.5819,0.28156,1.61073,1.69259,1.8777,0.00112239,0.00112239,0.00112239
35,111.048,1.09318,1.06241,1.26535,0.55787,0.62613,0.52436,0.30045,1.50035,1.63516,1.81191,0.00110589,0.00110589,0.00110589
36,114.156,1.12006,1.04104,1.26337,0.54412,0.52778,0.45062,0.28987,1.57447,1.87178,1.62748,0.00108938,0.00108938,0.00108938
37,117.185,1.10886,1.06904,1.26791,0.63729,0.47222,0.44801,0.30325,1.54138,1.86955,1.57084,0.00107288,0.00107288,0.00107288
38,120.331,1.05776,1.01289,1.22567,0.82613,0.5,0.58932,0.37538,1.61841,1.73287,1.57749,0.00105638,0.00105638,0.00105638
39,123.418,1.11839,1.02786,1.29118,0.78713,0.63889,0.64416,0.4211,1.44616,1.51475,1.51811,0.00103987,0.00103987,0.00103987
40,126.472,1.06658,0.95756,1.23221,0.91156,0.38786,0.66652,0.32463,1.40051,1.48735,1.50754,0.00102337,0.00102337,0.00102337
41,129.662,1.01483,0.94412,1.2351,0.37407,0.36111,0.4147,0.22677,1.4585,1.71186,1.56898,0.00100687,0.00100687,0.00100687
42,132.727,1.02664,0.94129,1.18772,0.45391,0.27391,0.3757,0.20278,1.58291,2.06919,1.53096,0.000990365,0.000990365,0.000990365
43,135.752,1.04521,0.98231,1.20365,0.39422,0.55556,0.41355,0.25013,1.47133,1.56307,1.58392,0.000973861,0.000973861,0.000973861
44,138.812,1.02954,0.93718,1.23206,0.87206,0.57832,0.6132,0.36073,1.49265,1.5568,1.60312,0.000957358,0.000957358,0.000957358
45,141.95,0.99609,0.94077,1.21805,0.82128,0.53777,0.62994,0.3501,1.44967,1.51824,1.54681,0.000940855,0.000940855,0.000940855
46,145.086,0.99454,0.93107,1.19508,0.74778,0.83333,0.84159,0.37835,1.38685,1.32437,1.52424,0.000924352,0.000924352,0.000924352
47,148.152,0.9901,0.91081,1.20875,0.94038,0.89175,0.92338,0.41488,1.48815,1.33479,1.54997,0.000907848,0.000907848,0.000907848
48,151.264,0.96375,0.83847,1.1653,0.92275,0.81804,0.91468,0.44696,1.43241,1.39685,1.53374,0.000891345,0.000891345,0.000891345
49,154.365,0.95087,0.81452,1.17137,0.93212,0.81227,0.93921,0.45517,1.45886,1.31828,1.57185,0.000874842,0.000874842,0.000874842
50,157.437,0.94131,0.81614,1.1729,0.23298,0.69444,0.41616,0.26861,1.48715,1.56198,1.72611,0.000858338,0.000858338,0.000858338
51,160.448,0.98398,0.86145,1.18792,0.92592,0.52778,0.70389,0.3433,1.27476,1.41926,1.53617,0.000841835,0.000841835,0.000841835
52,163.475,0.9285,0.84785,1.17402,0.60928,0.61912,0.72646,0.34374,1.3645,1.36866,1.55394,0.000825332,0.000825332,0.000825332
53,166.52,0.97848,0.83608,1.17377,0.67454,0.57053,0.73488,0.33799,1.35198,1.43749,1.56568,0.000808828,0.000808828,0.000808828
54,169.57,0.96762,0.82092,1.18937,0.85231,0.88543,0.93306,0.40987,1.28648,1.29609,1.59762,0.000792325,0.000792325,0.000792325
55,172.593,0.93711,0.82691,1.17394,0.58765,0.90722,0.73607,0.36478,1.44033,1.5306,1.64639,0.000775822,0.000775822,0.000775822
56,175.64,0.92605,0.85114,1.18126,0.80242,0.58333,0.74781,0.43317,1.64071,1.59742,1.76297,0.000759318,0.000759318,0.000759318
57,178.692,0.92228,0.79237,1.14615,0.83969,0.83333,0.89221,0.42781,1.67883,1.5785,1.79847,0.000742815,0.000742815,0.000742815
58,181.744,0.9241,0.83739,1.13569,0.84293,0.73396,0.87537,0.52411,1.58073,1.52257,1.76175,0.000726312,0.000726312,0.000726312
59,184.749,0.88608,0.79244,1.12591,0.92091,0.76593,0.90476,0.54681,1.40166,1.37284,1.57988,0.000709809,0.000709809,0.000709809
60,187.94,0.88122,0.77933,1.1185,0.86388,0.84772,0.92262,0.57076,1.32604,1.25331,1.50314,0.000693305,0.000693305,0.000693305
61,190.999,0.87278,0.77709,1.14031,0.87321,0.87731,0.93137,0.48341,1.33513,1.19632,1.50955,0.000676802,0.000676802,0.000676802
62,194.021,0.89912,0.76904,1.13904,0.86749,0.90317,0.95325,0.53314,1.28271,1.03946,1.48224,0.000660299,0.000660299,0.000660299
63,197.128,0.84798,0.74258,1.11909,0.8741,0.61111,0.71323,0.49212,1.2322,1.14235,1.46923,0.000643795,0.000643795,0.000643795
64,200.194,0.83642,0.76411,1.11455,0.85215,0.57396,0.66039,0.49532,1.1331,1.17188,1.4267,0.000627292,0.000627292,0.000627292
65,203.173,0.86514,0.72692,1.09225,0.809,0.60168,0.67914,0.49363,1.12105,1.23217,1.44361,0.000610789,0.000610789,0.000610789
66,206.244,0.8534,0.73466,1.11739,0.62462,0.86604,0.81806,0.51494,1.21486,1.15,1.54698,0.000594286,0.000594286,0.000594286
67,209.305,0.81827,0.68874,1.0909,0.7592,0.61492,0.77799,0.4541,1.32256,1.22267,1.58942,0.000577782,0.000577782,0.000577782
68,212.544,0.81507,0.72128,1.09332,0.81016,0.63889,0.77294,0.48599,1.33458,1.19991,1.58815,0.000561279,0.000561279,0.000561279
69,215.748,0.82066,0.72343,1.11774,0.81897,0.63889,0.7851,0.49304,1.34877,1.18094,1.58864,0.000544776,0.000544776,0.000544776
70,218.827,0.8429,0.68409,1.11516,0.8051,0.66667,0.71054,0.48802,1.31975,1.14566,1.55571,0.000528272,0.000528272,0.000528272
71,221.864,0.80436,0.71199,1.08358,0.85133,0.66667,0.70478,0.52854,1.24181,1.06749,1.51122,0.000511769,0.000511769,0.000511769
72,224.947,0.74955,0.65319,1.08521,0.84794,0.63889,0.73672,0.52737,1.20143,1.12839,1.44385,0.000495266,0.000495266,0.000495266
73,227.994,0.7664,0.61604,1.06614,0.78291,0.65172,0.73358,0.53286,1.17314,1.1222,1.40717,0.000478762,0.000478762,0.000478762
74,231.04,0.76672,0.68353,1.07409,0.90282,0.52778,0.75458,0.57188,1.14577,1.107,1.37917,0.000462259,0.000462259,0.000462259
75,234.094,0.74274,0.63269,1.04858,0.90655,0.52778,0.68693,0.53611,1.18612,1.15017,1.40228,0.000445756,0.000445756,0.000445756
76,237.169,0.74028,0.605,1.07016,0.95803,0.5,0.68092,0.49751,1.22816,1.22782,1.40771,0.000429253,0.000429253,0.000429253
77,240.346,0.76919,0.63049,1.07415,0.97175,0.49454,0.67954,0.48983,1.23676,1.27114,1.41951,0.000412749,0.000412749,0.000412749
78,243.394,0.73005,0.62604,1.05618,0.80565,0.56403,0.68357,0.4828,1.26706,1.21903,1.44211,0.000396246,0.000396246,0.000396246
79,246.421,0.70718,0.62897,1.04734,0.9056,0.55556,0.72603,0.52125,1.27515,1.13621,1.49409,0.000379743,0.000379743,0.000379743
80,249.481,0.68764,0.57954,1.06262,0.86539,0.57859,0.74122,0.51579,1.30399,1.17659,1.56134,0.000363239,0.000363239,0.000363239
81,252.454,0.7202,0.59097,1.03234,0.84574,0.58333,0.74308,0.50848,1.37603,1.14618,1.61846,0.000346736,0.000346736,0.000346736
82,255.496,0.7149,0.60911,1.06701,0.90514,0.57525,0.71919,0.50284,1.38039,1.12489,1.59749,0.000330233,0.000330233,0.000330233
83,258.566,0.71568,0.60786,1.01862,0.8916,0.56729,0.72233,0.51114,1.33628,1.1268,1.56188,0.000313729,0.000313729,0.000313729
84,261.701,0.70535,0.60489,1.03888,0.89237,0.57662,0.79658,0.52761,1.38362,1.0889,1.62242,0.000297226,0.000297226,0.000297226
85,264.93,0.70051,0.58873,1.03093,0.64698,0.84541,0.86519,0.56881,1.36339,1.05302,1.61123,0.000280723,0.000280723,0.000280723
86,268.092,0.68262,0.61692,1.05035,0.89402,0.86887,0.92883,0.57824,1.315,1.01847,1.59268,0.00026422,0.00026422,0.00026422
87,271.168,0.70239,0.60322,1.03437,0.87663,0.9251,0.92164,0.55059,1.28539,1.01571,1.55847,0.000247716,0.000247716,0.000247716
88,274.308,0.64689,0.55833,1.00038,0.63599,0.96495,0.84078,0.54239,1.32438,1.0455,1.57746,0.000231213,0.000231213,0.000231213
89,277.364,0.66186,0.56595,1.01915,0.6257,0.95496,0.85611,0.5434,1.33842,1.04696,1.58423,0.00021471,0.00021471,0.00021471
90,280.445,0.6012,0.54807,1.00066,0.73162,0.66667,0.84766,0.55084,1.36747,1.07132,1.62059,0.000198206,0.000198206,0.000198206
91,315.911,0.59193,0.72641,1.03985,0.75657,0.65074,0.84553,0.57432,1.30539,1.12916,1.56857,0.000181703,0.000181703,0.000181703
92,319.218,0.62327,0.71946,1.05721,0.84675,0.90447,0.92785,0.59302,1.33143,1.12463,1.61496,0.0001652,0.0001652,0.0001652
93,322.292,0.56422,0.61487,0.98749,0.84183,0.88007,0.92591,0.56284,1.35576,1.13902,1.64176,0.000148696,0.000148696,0.000148696
94,325.39,0.61804,0.58703,0.98847,0.90665,0.55556,0.84576,0.54259,1.33957,1.17006,1.61743,0.000132193,0.000132193,0.000132193
95,328.499,0.56101,0.5537,0.96543,0.6299,0.85994,0.85252,0.52005,1.33498,1.19399,1.61787,0.00011569,0.00011569,0.00011569
96,331.58,0.51661,0.55089,0.96468,0.75709,0.59899,0.79752,0.52106,1.34082,1.19963,1.63212,9.91865e-05,9.91865e-05,9.91865e-05
97,334.604,0.53403,0.54763,0.99547,0.59681,0.86034,0.83836,0.53611,1.34788,1.20038,1.64123,8.26832e-05,8.26832e-05,8.26832e-05
98,337.658,0.5932,0.54389,0.99925,0.5777,0.86966,0.83577,0.55191,1.3471,1.20648,1.65541,6.61799e-05,6.61799e-05,6.61799e-05
99,340.704,0.50737,0.50086,0.95735,0.58654,0.90352,0.83234,0.54538,1.32678,1.20571,1.63461,4.96766e-05,4.96766e-05,4.96766e-05
100,343.792,0.49136,0.50623,0.97609,0.5862,0.90333,0.83057,0.54513,1.30722,1.22698,1.60896,3.31733e-05,3.31733e-05,3.31733e-05
