epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
32,707.153,1.45681,1.29105,1.53606,0.1131,0.33333,0.11559,0.06768,2.08837,3.28674,2.04237,0.0014112,0.0014112,0.0014112
33,722.822,1.35549,1.2147,1.48362,0.36259,0.16667,0.20055,0.12314,1.76929,3.35082,1.95991,0.00140295,0.00140295,0.00140295
34,746.028,1.36406,1.20951,1.49056,0.85703,0.25,0.26269,0.14039,1.96628,2.32067,1.90014,0.0013947,0.0013947,0.0013947
35,770.15,1.44971,1.33702,1.52554,0.82176,0.19444,0.28273,0.13501,2.07522,2.41624,2.03914,0.00138644,0.00138644,0.00138644
36,794.848,1.28566,1.23014,1.44055,0.22305,0.52778,0.3501,0.15569,1.99974,1.94572,2.0797,0.00137819,0.00137819,0.00137819
37,819.698,1.2738,1.19201,1.42425,0.62498,0.4141,0.6216,0.26427,1.93122,2.10701,2.03768,0.00136994,0.00136994,0.00136994
38,846.592,1.29765,1.1858,1.44255,0.31945,0.41667,0.20836,0.11507,2.08582,2.98977,2.27191,0.00136169,0.00136169,0.00136169
39,862.24,1.34451,1.17136,1.47679,0.16377,0.47222,0.15922,0.08444,2.10219,3.0721,2.26024,0.00135344,0.00135344,0.00135344
40,879.143,1.22779,1.0663,1.37673,0.21842,0.33333,0.24722,0.10655,2.20221,2.11948,2.3484,0.00134519,0.00134519,0.00134519
41,903.286,1.34619,1.05021,1.451,0.26862,0.72222,0.46571,0.26614,1.7332,1.40404,1.92729,0.00133693,0.00133693,0.00133693
42,927.358,1.27046,1.10689,1.38798,0.82564,0.27778,0.38803,0.2152,1.74282,1.5135,1.93838,0.00132868,0.00132868,0.00132868
43,950.968,1.31157,1.13535,1.42759,0.81851,0.24409,0.25946,0.13765,2.12905,1.93556,2.38338,0.00132043,0.00132043,0.00132043
44,974.514,1.29063,1.1049,1.42179,0.56808,0.7449,0.63303,0.22715,2.02751,1.66663,2.24744,0.00131218,0.00131218,0.00131218
45,991.578,1.25319,1.12508,1.41562,0.93855,0.67571,0.81284,0.2701,1.77304,1.6016,2.04032,0.00130393,0.00130393,0.00130393
46,1009.03,1.22508,1.12881,1.40559,0.61277,0.47222,0.55202,0.32953,1.87089,1.91505,2.14686,0.00129568,0.00129568,0.00129568
47,1032.95,1.22491,1.11442,1.4102,0.31376,0.52778,0.32026,0.20209,1.83679,2.07131,2.08549,0.00128742,0.00128742,0.00128742
48,1056.34,1.24011,1.03822,1.3847,0.41159,0.61111,0.43249,0.26334,1.74464,1.669,2.0077,0.00127917,0.00127917,0.00127917
49,1080.42,1.1943,0.98788,1.3649,0.26659,0.55556,0.3302,0.17144,1.81902,2.08537,2.00139,0.00127092,0.00127092,0.00127092
50,1104.62,1.19679,1.01818,1.32306,0.37407,0.55556,0.3958,0.25463,1.70268,1.55568,1.93926,0.00126267,0.00126267,0.00126267
51,1120.85,1.1309,1.03328,1.34114,0.275,0.58333,0.40876,0.25612,1.67708,1.61869,1.95674,0.00125442,0.00125442,0.00125442
52,1144.93,1.13646,0.98897,1.31395,0.36505,0.77145,0.46918,0.24947,1.71012,1.38979,2.24125,0.00124617,0.00124617,0.00124617
53,1168.97,1.15176,0.94961,1.32445,0.60957,0.41667,0.40639,0.20522,2.0729,2.30716,2.31791,0.00123791,0.00123791,0.00123791
54,1193,1.16453,0.96895,1.35642,0.66094,0.44444,0.43438,0.17814,2.04021,2.27446,2.20228,0.00122966,0.00122966,0.00122966
55,1217.01,1.20477,1.04798,1.3659,0.41891,0.72222,0.4354,0.20049,1.97246,1.83437,2.19512,0.00122141,0.00122141,0.00122141
56,1240.77,1.1801,1.02043,1.36071,0.41309,0.56373,0.47174,0.19967,2.01084,1.79436,2.18707,0.00121316,0.00121316,0.00121316
57,1257.31,1.1462,0.97082,1.30999,0.74532,0.33333,0.31534,0.1397,2.04864,1.88278,2.06472,0.00120491,0.00120491,0.00120491
58,1274.3,1.14328,0.94107,1.31558,0.80509,0.27778,0.2891,0.13407,1.95239,2.18813,1.99823,0.00119666,0.00119666,0.00119666
59,1298.03,1.18132,0.96429,1.33152,0.81445,0.33333,0.348,0.17016,1.84364,1.76154,1.88678,0.0011884,0.0011884,0.0011884
60,1314.91,1.18056,1.02133,1.36907,0.53912,0.59828,0.55311,0.14167,2.34407,2.20054,2.44915,0.00118015,0.00118015,0.00118015
61,1338.53,1.16286,1.00158,1.32894,0.68112,0.57,0.60465,0.22054,1.88196,1.61928,1.91876,0.0011719,0.0011719,0.0011719
62,1362.01,1.10081,0.90488,1.2993,0.62501,0.56688,0.5616,0.29854,1.54582,1.30361,1.75594,0.00116365,0.00116365,0.00116365
63,1392.1,1.04701,0.89223,1.27929,0.6449,0.55556,0.52794,0.26113,1.66086,1.44832,1.80347,0.0011554,0.0011554,0.0011554
64,1408.69,1.10583,0.91494,1.29887,0.50967,0.52778,0.4685,0.22832,1.77848,1.50581,2.13388,0.00114715,0.00114715,0.00114715
65,1426.33,1.13664,0.90541,1.31938,0.59068,0.52865,0.55442,0.32301,1.77282,1.80543,2.16572,0.00113889,0.00113889,0.00113889
66,1443.94,1.14172,0.9348,1.34219,0.3903,0.57211,0.4238,0.24638,1.81108,1.7634,2.36702,0.00113064,0.00113064,0.00113064
67,1461.08,1.03606,0.84485,1.23961,0.4303,0.58333,0.4476,0.28587,1.65511,1.60572,2.03821,0.00112239,0.00112239,0.00112239
68,1485.67,1.04287,0.84405,1.23543,0.54781,0.52778,0.47065,0.28362,1.52569,1.64785,1.81015,0.00111414,0.00111414,0.00111414
69,1511.49,1.04438,0.8703,1.26993,0.71668,0.3297,0.52074,0.26009,1.56713,2.17195,1.7296,0.00110589,0.00110589,0.00110589
70,1537.79,1.09754,0.89325,1.31713,0.42321,0.45195,0.32418,0.19577,1.76124,2.08904,2.13466,0.00109764,0.00109764,0.00109764
71,1554.32,1.05763,0.81869,1.27456,0.50702,0.58333,0.41536,0.22928,1.79323,1.73908,2.1345,0.00108938,0.00108938,0.00108938
72,1572.44,1.1333,0.88221,1.31514,0.91773,0.30556,0.35382,0.17646,1.77458,1.81857,2.14914,0.00108113,0.00108113,0.00108113
73,1600.92,1.0314,0.82541,1.23129,0.2665,0.61111,0.35627,0.18601,1.78296,1.54178,2.23475,0.00107288,0.00107288,0.00107288
74,1627.98,1.05509,0.85518,1.26257,0.30861,0.52778,0.36682,0.27926,1.67276,1.58996,2.03435,0.00106463,0.00106463,0.00106463
75,1654.03,0.98944,0.77507,1.22644,0.45178,0.52778,0.4242,0.29987,1.65672,1.65343,1.99101,0.00105638,0.00105638,0.00105638
76,1679.41,1.03831,0.80098,1.25166,0.37072,0.52778,0.35297,0.25732,1.55514,1.45281,1.87135,0.00104813,0.00104813,0.00104813
77,1699.9,0.96325,0.79321,1.23039,0.23451,0.22222,0.24981,0.17484,1.73318,2.07831,1.89834,0.00103987,0.00103987,0.00103987
78,1720.24,1.01985,0.83037,1.26729,0.30506,0.38889,0.24618,0.15044,2.19715,2.41677,2.11826,0.00103162,0.00103162,0.00103162
79,1745.35,0.97539,0.80348,1.23541,0.31845,0.47222,0.3328,0.18226,1.79919,2.14204,1.8854,0.00102337,0.00102337,0.00102337
80,1770.39,0.99914,0.807,1.25251,0.82575,0.55556,0.63277,0.46918,1.58227,1.17103,1.93349,0.00101512,0.00101512,0.00101512
81,1795.67,1.00409,0.8171,1.21873,0.70044,0.54496,0.56201,0.39154,1.51994,1.37144,1.77804,0.00100687,0.00100687,0.00100687
82,1820.69,1.0865,0.8229,1.28406,0.53564,0.66667,0.63558,0.42186,1.52707,1.39841,1.86232,0.000998616,0.000998616,0.000998616
83,1838.05,0.96799,0.774,1.21579,0.63118,0.66667,0.64438,0.42257,1.60262,1.39542,2.00359,0.000990365,0.000990365,0.000990365
84,1855.78,1.00659,0.77175,1.22624,0.6735,0.58333,0.63729,0.46225,1.43298,1.30081,1.78481,0.000982113,0.000982113,0.000982113
85,1879.73,1.01282,0.81756,1.24263,0.74798,0.58333,0.62131,0.43119,1.56492,1.4364,1.87834,0.000973861,0.000973861,0.000973861
86,1903.58,0.9919,0.75669,1.23992,0.73817,0.61111,0.64285,0.42566,1.62785,1.50027,1.96141,0.00096561,0.00096561,0.00096561
87,1927.58,0.95265,0.75934,1.20545,0.74649,0.58807,0.60704,0.43713,1.5078,1.6099,1.85165,0.000957358,0.000957358,0.000957358
88,1951.38,0.912,0.75062,1.15904,0.62523,0.58333,0.58854,0.43992,1.55091,1.55681,2.01293,0.000949106,0.000949106,0.000949106
89,1968.06,0.93796,0.77062,1.21804,0.5961,0.55254,0.45359,0.33095,1.65053,1.66933,2.08565,0.000940855,0.000940855,0.000940855
90,1985.58,0.97696,0.73759,1.18466,0.53618,0.55556,0.43244,0.26291,1.75471,1.70211,1.91337,0.000932603,0.000932603,0.000932603
91,2003.18,0.94276,0.7409,1.21658,0.67699,0.54419,0.49158,0.3121,1.57607,1.54739,1.72803,0.000924352,0.000924352,0.000924352
92,2026.79,0.87469,0.71613,1.18797,0.63649,0.88889,0.81055,0.53588,1.31197,1.03298,1.50953,0.0009161,0.0009161,0.0009161
93,2050.83,0.90268,0.69985,1.18578,0.74204,0.85628,0.87344,0.54039,1.56164,1.24373,2.0151,0.000907848,0.000907848,0.000907848
94,2074.49,0.86665,0.70404,1.16829,0.77355,0.58333,0.79644,0.5155,1.52218,1.21527,2.07416,0.000899597,0.000899597,0.000899597
95,2091.78,0.91395,0.71374,1.18953,0.75555,0.58333,0.63787,0.46439,1.57874,1.32374,1.99603,0.000891345,0.000891345,0.000891345
96,2110.28,0.90375,0.75682,1.16807,0.42673,0.55556,0.43127,0.25598,1.72552,1.76529,2.0145,0.000883093,0.000883093,0.000883093
97,2128.61,0.91344,0.72305,1.19999,0.63554,0.53387,0.58228,0.40236,1.70263,1.72818,1.99251,0.000874842,0.000874842,0.000874842
98,2146.82,0.93078,0.70441,1.18174,0.73518,0.47222,0.61407,0.4224,1.72069,1.69736,2.02839,0.00086659,0.00086659,0.00086659
99,2171.5,0.84513,0.67847,1.16353,0.80382,0.44444,0.58259,0.41964,1.78319,1.55492,2.19772,0.000858338,0.000858338,0.000858338
100,2196.01,0.86065,0.67548,1.16088,0.85773,0.47222,0.59447,0.43451,1.52921,1.49864,1.93433,0.000850087,0.000850087,0.000850087
101,2226.25,0.9012,0.69899,1.19341,0.74611,0.58333,0.65453,0.5117,1.34191,1.22648,1.57857,0.000841835,0.000841835,0.000841835
102,2243.31,0.8554,0.67211,1.16963,0.75159,0.52778,0.64849,0.48444,1.29835,1.21982,1.60611,0.000833583,0.000833583,0.000833583
103,2260.71,0.87243,0.66873,1.13746,0.754,0.5191,0.65848,0.46862,1.40975,1.37051,1.68927,0.000825332,0.000825332,0.000825332
104,2277.86,0.8659,0.64973,1.14484,0.57012,0.5,0.62399,0.41756,1.65596,1.83157,1.91186,0.00081708,0.00081708,0.00081708
105,2301.9,0.87156,0.64312,1.14656,0.72969,0.51383,0.65514,0.47106,1.4409,1.47582,1.76798,0.000808828,0.000808828,0.000808828
106,2325.1,0.8332,0.63257,1.15083,0.88971,0.5512,0.70449,0.5132,1.54291,1.41835,1.78889,0.000800577,0.000800577,0.000800577
107,2349.19,0.8627,0.63798,1.14489,0.57945,0.51611,0.45143,0.32181,1.69255,1.45269,1.97702,0.000792325,0.000792325,0.000792325
108,2365.41,0.85283,0.64885,1.13906,0.85533,0.5,0.59806,0.46473,1.52072,1.45968,1.81768,0.000784073,0.000784073,0.000784073
109,2382.48,0.85709,0.66056,1.15346,0.70846,0.61111,0.62826,0.44397,1.48487,1.36684,1.80271,0.000775822,0.000775822,0.000775822
110,2407.4,0.8513,0.62724,1.15518,0.79517,0.52778,0.60089,0.41062,1.40796,1.34538,1.72116,0.00076757,0.00076757,0.00076757
111,2431.7,0.85457,0.66933,1.17673,0.89402,0.52778,0.60552,0.40578,1.47762,1.31633,1.75588,0.000759318,0.000759318,0.000759318
112,2455.32,0.78877,0.63928,1.11219,0.87768,0.50435,0.58226,0.44024,1.52761,1.30607,1.77664,0.000751067,0.000751067,0.000751067
113,2479.01,0.76108,0.58949,1.1035,0.80946,0.55556,0.60727,0.44344,1.63247,1.33253,1.99095,0.000742815,0.000742815,0.000742815
114,2495.62,0.77084,0.61366,1.08799,0.67432,0.61111,0.58941,0.44034,1.30977,1.42925,1.56592,0.000734564,0.000734564,0.000734564
115,2512.5,0.7754,0.58662,1.09985,0.48342,0.61111,0.58475,0.39983,1.38383,1.74454,1.63942,0.000726312,0.000726312,0.000726312
116,2529.47,0.82838,0.63122,1.13339,0.78333,0.49087,0.56232,0.42934,1.46836,1.92234,1.72659,0.00071806,0.00071806,0.00071806
117,2553.09,0.80462,0.60328,1.10051,0.81646,0.44128,0.5607,0.44869,1.48087,1.84349,1.67079,0.000709809,0.000709809,0.000709809
118,2576.88,0.77402,0.59857,1.09705,0.89641,0.47222,0.6205,0.4836,1.46957,1.53596,1.72313,0.000701557,0.000701557,0.000701557
119,2600.83,0.767,0.583,1.09461,0.91401,0.47222,0.66265,0.47754,1.40591,1.34004,1.6421,0.000693305,0.000693305,0.000693305
120,2630.81,0.7296,0.61723,1.07594,0.92883,0.48761,0.68828,0.48333,1.30737,1.33402,1.59398,0.000685054,0.000685054,0.000685054
121,2646.95,0.73242,0.57227,1.10273,0.87245,0.54496,0.63255,0.4704,1.40262,1.45201,1.603,0.000676802,0.000676802,0.000676802
122,2664.01,0.74155,0.59622,1.08026,0.89386,0.47222,0.58684,0.41947,1.54066,1.74398,1.68573,0.00066855,0.00066855,0.00066855
123,2688.28,0.73365,0.56419,1.09527,0.70489,0.55556,0.59583,0.42205,1.43962,1.59059,1.58576,0.000660299,0.000660299,0.000660299
124,2712.62,0.75304,0.57523,1.09927,0.89623,0.47222,0.63522,0.4565,1.36917,1.36888,1.52796,0.000652047,0.000652047,0.000652047
125,2737.22,0.77577,0.57762,1.0846,0.91074,0.5191,0.64471,0.49853,1.33078,1.35517,1.59558,0.000643795,0.000643795,0.000643795
126,2760.94,0.71709,0.51395,1.05527,0.89355,0.5,0.64443,0.49062,1.41352,1.42578,1.65295,0.000635544,0.000635544,0.000635544
127,2776.63,0.79846,0.58668,1.11973,0.84303,0.52778,0.63792,0.48677,1.44619,1.39206,1.65764,0.000627292,0.000627292,0.000627292
128,2801.2,0.72464,0.58021,1.07281,0.8391,0.52778,0.60921,0.4543,1.46972,1.44413,1.67518,0.00061904,0.00061904,0.00061904
129,2825.29,0.73376,0.54879,1.06647,0.82422,0.47222,0.58589,0.45572,1.26318,1.45352,1.53297,0.000610789,0.000610789,0.000610789
130,2848.94,0.68732,0.5161,1.05628,0.79133,0.38889,0.56535,0.48414,1.22011,1.32563,1.50338,0.000602537,0.000602537,0.000602537
131,2872.4,0.71095,0.56485,1.08204,0.61879,0.39374,0.59436,0.46611,1.22569,1.41903,1.49568,0.000594286,0.000594286,0.000594286
132,2895.87,0.73001,0.56285,1.09407,0.81585,0.391,0.63391,0.47994,1.24499,1.28605,1.5178,0.000586034,0.000586034,0.000586034
133,2911.67,0.71439,0.53336,1.07094,0.86071,0.39111,0.58133,0.4754,1.22144,1.34763,1.57413,0.000577782,0.000577782,0.000577782
134,2928.47,0.74088,0.53432,1.07557,0.78,0.52482,0.56848,0.49201,1.19317,1.40372,1.5274,0.000569531,0.000569531,0.000569531
135,2952.09,0.70926,0.54976,1.07429,0.77734,0.50751,0.62032,0.50218,1.15895,1.33423,1.47086,0.000561279,0.000561279,0.000561279
136,2976.23,0.69635,0.54925,1.05641,0.86857,0.47222,0.58075,0.49192,1.07276,1.46762,1.37858,0.000553027,0.000553027,0.000553027
137,2996.46,0.71328,0.55108,1.07399,0.90368,0.49462,0.59022,0.50013,1.07312,1.41444,1.38123,0.000544776,0.000544776,0.000544776
138,3014.31,0.67147,0.532,1.06838,0.88188,0.47222,0.60129,0.50761,1.19605,1.51648,1.50174,0.000536524,0.000536524,0.000536524
139,3031.22,0.67302,0.53941,1.05229,0.68628,0.57579,0.60198,0.49899,1.30842,1.53769,1.6233,0.000528272,0.000528272,0.000528272
140,3047.82,0.65354,0.49928,1.04874,0.81509,0.52074,0.6164,0.46523,1.3525,1.62871,1.64976,0.000520021,0.000520021,0.000520021
141,3064.5,0.67735,0.50792,1.06254,0.87533,0.44444,0.59912,0.45946,1.32294,1.60177,1.56177,0.000511769,0.000511769,0.000511769
142,3081.54,0.70027,0.5577,1.06069,0.76811,0.54691,0.62548,0.4641,1.36019,1.37939,1.57527,0.000503517,0.000503517,0.000503517
143,3098.37,0.68754,0.51099,1.04852,0.75899,0.56726,0.63358,0.46566,1.30595,1.29394,1.51369,0.000495266,0.000495266,0.000495266
144,3121.84,0.67485,0.53117,1.04774,0.81021,0.58333,0.63307,0.47519,1.29521,1.22385,1.52562,0.000487014,0.000487014,0.000487014
145,3145.41,0.63232,0.48663,1.03181,0.90765,0.52998,0.62475,0.47224,1.35251,1.26916,1.62545,0.000478762,0.000478762,0.000478762
146,3168.75,0.64837,0.49288,1.02755,0.83468,0.52778,0.6087,0.46213,1.36405,1.31379,1.64174,0.000470511,0.000470511,0.000470511
147,3185.18,0.6251,0.47834,1.02314,0.80524,0.52034,0.60067,0.45561,1.35723,1.21058,1.63227,0.000462259,0.000462259,0.000462259
148,3209.17,0.59397,0.4744,1.00003,0.7889,0.5,0.60237,0.46685,1.34571,1.28917,1.65291,0.000454007,0.000454007,0.000454007
149,3233.31,0.60462,0.47716,1.01595,0.79526,0.5,0.59582,0.46317,1.36358,1.3658,1.70926,0.000445756,0.000445756,0.000445756
150,3256.85,0.62739,0.52238,1.01951,0.74114,0.55946,0.60107,0.46918,1.39876,1.38875,1.7376,0.000437504,0.000437504,0.000437504
151,3280.48,0.63872,0.51653,1.04331,0.71312,0.57171,0.60462,0.46622,1.4202,1.53059,1.73693,0.000429253,0.000429253,0.000429253
152,3303.91,0.58387,0.47858,1.00426,0.84563,0.51019,0.6109,0.50639,1.32737,1.51563,1.6026,0.000421001,0.000421001,0.000421001
153,3320.86,0.61648,0.47975,1.02537,0.85793,0.48813,0.59362,0.49623,1.30198,1.44534,1.55269,0.000412749,0.000412749,0.000412749
154,3338.38,0.6485,0.51552,1.03813,0.7889,0.51012,0.62325,0.46466,1.21722,1.27054,1.48546,0.000404498,0.000404498,0.000404498
155,3355.65,0.60724,0.50855,1.02633,0.76392,0.50269,0.59992,0.45992,1.21788,1.27053,1.49309,0.000396246,0.000396246,0.000396246
156,3373.37,0.58806,0.47144,1.02173,0.84934,0.45017,0.63114,0.48512,1.24139,1.24197,1.51899,0.000387994,0.000387994,0.000387994
157,3390.99,0.63684,0.49861,1.06013,0.79755,0.5,0.67652,0.51956,1.2713,1.12046,1.55214,0.000379743,0.000379743,0.000379743
158,3414.81,0.64992,0.48251,1.0547,0.79539,0.52778,0.69676,0.54876,1.19558,1.0593,1.46572,0.000371491,0.000371491,0.000371491
159,3438.58,0.59333,0.46421,1.00478,0.78755,0.5316,0.7516,0.56824,1.20398,1.05197,1.46599,0.000363239,0.000363239,0.000363239
160,3456.52,0.60349,0.46515,1.02466,0.68812,0.82424,0.78064,0.55234,1.24979,1.08383,1.48996,0.000354988,0.000354988,0.000354988
161,3474.15,0.58635,0.47906,0.993,0.84305,0.55556,0.73199,0.52812,1.25051,1.1512,1.45666,0.000346736,0.000346736,0.000346736
162,3491.97,0.60633,0.47005,1.0203,0.73578,0.55556,0.70241,0.53909,1.16581,1.12989,1.39324,0.000338484,0.000338484,0.000338484
163,3509.09,0.57385,0.45468,1.00996,0.71561,0.56409,0.68426,0.51126,1.13093,1.24842,1.37632,0.000330233,0.000330233,0.000330233
164,3526.26,0.56726,0.45628,1.00838,0.67629,0.56918,0.63505,0.50639,1.11833,1.24245,1.35175,0.000321981,0.000321981,0.000321981
165,3543.69,0.54531,0.43304,0.9844,0.71013,0.55556,0.63896,0.49647,1.19391,1.2176,1.38038,0.000313729,0.000313729,0.000313729
166,3567.41,0.58978,0.44706,1.00802,0.81762,0.5,0.65617,0.49838,1.21296,1.15388,1.40637,0.000305478,0.000305478,0.000305478
167,3583.66,0.565,0.4378,0.98614,0.79141,0.5,0.66488,0.49266,1.30497,1.20793,1.4793,0.000297226,0.000297226,0.000297226
168,3601.51,0.5391,0.43037,0.98039,0.78211,0.52778,0.70151,0.49622,1.34266,1.36756,1.52018,0.000288974,0.000288974,0.000288974
169,3619.18,0.54177,0.43402,0.97084,0.84498,0.5,0.72706,0.49756,1.2729,1.33867,1.49487,0.000280723,0.000280723,0.000280723
170,3637.79,0.54688,0.4174,1.00144,0.8647,0.50157,0.63781,0.48273,1.16016,1.24936,1.41129,0.000272471,0.000272471,0.000272471
171,3655.88,0.54493,0.43414,0.97732,0.84115,0.51587,0.60227,0.47578,1.18701,1.29519,1.43638,0.00026422,0.00026422,0.00026422
172,3680.12,0.58752,0.46657,1.02611,0.81344,0.52778,0.60857,0.47702,1.16851,1.24979,1.4187,0.000255968,0.000255968,0.000255968
173,3703.85,0.55114,0.43575,0.98657,0.78691,0.54701,0.61213,0.47394,1.16564,1.28432,1.41977,0.000247716,0.000247716,0.000247716
174,3720.99,0.51556,0.40533,0.98347,0.75339,0.54306,0.61349,0.47339,1.16619,1.17851,1.4176,0.000239465,0.000239465,0.000239465
175,3738.55,0.51696,0.40433,0.98739,0.72465,0.56613,0.61585,0.4771,1.13522,1.20636,1.38984,0.000231213,0.000231213,0.000231213
176,3762.13,0.52964,0.40324,0.97947,0.73495,0.55556,0.61778,0.47032,1.17887,1.21195,1.4008,0.000222961,0.000222961,0.000222961
177,3785.44,0.51699,0.4023,1.00116,0.75696,0.55556,0.63719,0.48583,1.25011,1.26704,1.4957,0.00021471,0.00021471,0.00021471
178,3809.17,0.54153,0.4149,0.99601,0.83039,0.54579,0.66149,0.48177,1.28074,1.23938,1.54673,0.000206458,0.000206458,0.000206458
179,3833.82,0.53576,0.41585,0.98125,0.83045,0.54617,0.66655,0.51082,1.33954,1.12009,1.64048,0.000198206,0.000198206,0.000198206
180,3849.41,0.51911,0.4067,0.97233,0.9107,0.5,0.66103,0.48384,1.32535,1.06914,1.67066,0.000189955,0.000189955,0.000189955
181,3866.15,0.50488,0.41492,0.9772,0.90466,0.5,0.61602,0.48086,1.35273,1.05672,1.68287,0.000181703,0.000181703,0.000181703
182,3889.72,0.53832,0.43579,0.99126,0.86783,0.5,0.62748,0.48618,1.34687,1.13537,1.6511,0.000173451,0.000173451,0.000173451
183,3915.11,0.5322,0.4203,1.00314,0.87235,0.5,0.63003,0.4914,1.27387,1.12683,1.5695,0.0001652,0.0001652,0.0001652
184,3938.82,0.53594,0.40664,0.97808,0.83112,0.5,0.62852,0.49634,1.17652,1.13842,1.46522,0.000156948,0.000156948,0.000156948
