epoch,time,train/box_loss,train/cls_loss,train/dfl_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/dfl_loss,lr/pg0,lr/pg1,lr/pg2
56,608.671,1.37377,1.30425,1.60209,0.82447,0.28294,0.48448,0.17415,2.13118,2.7277,2.22415,0.00121316,0.00121316,0.00121316
57,619.827,1.3714,1.20332,1.53857,0.32957,0.52778,0.30673,0.11375,1.92757,3.04881,2.12962,0.00120491,0.00120491,0.00120491
58,630.113,1.36508,1.23623,1.53854,0.26002,0.25,0.22766,0.09998,1.9599,3.37382,2.13241,0.00119666,0.00119666,0.00119666
59,641.077,1.43592,1.21957,1.58863,0.27149,0.30556,0.22429,0.12067,1.94676,2.96407,2.10329,0.0011884,0.0011884,0.0011884
60,651.211,1.35106,1.21984,1.54808,0.84141,0.30556,0.359,0.18096,1.97106,2.19013,2.46715,0.00118015,0.00118015,0.00118015
61,661.079,1.3912,1.2346,1.59428,0.77127,0.27778,0.28386,0.13718,2.08791,1.92318,2.68004,0.0011719,0.0011719,0.0011719
62,673.064,1.43106,1.28471,1.64287,0.85437,0.27778,0.27419,0.15165,2.0841,2.30915,2.51181,0.00116365,0.00116365,0.00116365
63,684.948,1.3485,1.20049,1.53761,0.46146,0.55556,0.45484,0.21056,1.90351,1.92891,2.24569,0.0011554,0.0011554,0.0011554
64,693.603,1.33125,1.18644,1.5425,0.4176,0.55556,0.37318,0.18546,1.82089,1.9237,2.09725,0.00114715,0.00114715,0.00114715
65,703.873,1.30836,1.18694,1.52882,0.38585,0.30556,0.40194,0.17497,1.82244,1.80205,2.08873,0.00113889,0.00113889,0.00113889
66,713.769,1.3233,1.09199,1.53439,0.40635,0.55556,0.45099,0.18183,2.08985,1.68588,2.48575,0.00113064,0.00113064,0.00113064
67,724.467,1.30163,1.10502,1.47816,0.30515,0.66667,0.4495,0.21881,2.06137,1.43476,2.47718,0.00112239,0.00112239,0.00112239
68,734.861,1.30709,1.10158,1.50661,0.38981,0.55556,0.42474,0.22808,1.71486,1.6218,2.01371,0.00111414,0.00111414,0.00111414
69,745.621,1.29768,1.13504,1.51048,0.35373,0.5,0.35319,0.17354,1.81526,1.87153,2.07367,0.00110589,0.00110589,0.00110589
70,755.435,1.27992,1.1036,1.49934,0.37658,0.52778,0.37924,0.19182,1.76127,1.7279,2.15849,0.00109764,0.00109764,0.00109764
71,765.421,1.33778,1.12641,1.51466,0.75455,0.79784,0.85812,0.33384,1.65375,1.44499,2.0056,0.00108938,0.00108938,0.00108938
72,775.57,1.27315,1.03943,1.5244,0.86126,0.52778,0.66623,0.27106,1.68587,1.40561,2.05926,0.00108113,0.00108113,0.00108113
73,783.163,1.24846,1.00998,1.47263,0.67715,0.54163,0.55983,0.24692,1.62395,1.55081,1.93489,0.00107288,0.00107288,0.00107288
74,793.729,1.26642,1.03705,1.48545,0.42624,0.58333,0.51861,0.23645,1.85173,1.69882,2.06608,0.00106463,0.00106463,0.00106463
75,804.377,1.26209,1.07727,1.44988,0.49453,0.51228,0.44388,0.1897,1.97555,1.68605,2.29289,0.00105638,0.00105638,0.00105638
76,813.093,1.28638,0.99732,1.54757,0.393,0.5,0.37232,0.16312,2.22071,1.87443,2.35591,0.00104813,0.00104813,0.00104813
77,825.773,1.29765,1.07235,1.5036,0.36073,0.52778,0.33696,0.15274,2.35448,2.0118,2.57599,0.00103987,0.00103987,0.00103987
78,833.421,1.24518,1.07197,1.51423,0.82036,0.27778,0.29942,0.13695,2.47691,1.91756,2.67836,0.00103162,0.00103162,0.00103162
79,843.51,1.26823,1.05803,1.5256,0.30772,0.31143,0.33583,0.18555,1.95098,1.81102,2.25436,0.00102337,0.00102337,0.00102337
80,851.573,1.18302,1.00057,1.48115,0.15789,0.61111,0.35515,0.16017,1.89086,3.40784,2.25143,0.00101512,0.00101512,0.00101512
81,862.185,1.25517,1.01217,1.44403,0.87296,0.24501,0.31236,0.16329,1.94809,3.01704,2.39184,0.00100687,0.00100687,0.00100687
82,872.966,1.29782,1.01682,1.52562,0.23887,0.30494,0.28428,0.14609,1.96335,1.74297,2.32073,0.000998616,0.000998616,0.000998616
83,883.964,1.31443,1.07247,1.48824,0.28777,0.27778,0.34017,0.18394,1.79261,1.52033,2.31427,0.000990365,0.000990365,0.000990365
84,894.906,1.1974,0.98093,1.44523,0.28287,0.90212,0.46809,0.19215,1.91987,1.7749,2.68601,0.000982113,0.000982113,0.000982113
85,905.604,1.14583,0.9284,1.37453,0.39106,0.8864,0.53173,0.22027,1.89416,1.54698,2.63824,0.000973861,0.000973861,0.000973861
86,916.229,1.20362,1.02324,1.443,0.44365,0.83333,0.48973,0.21785,1.83116,1.56029,2.3894,0.00096561,0.00096561,0.00096561
87,927.093,1.26221,1.05265,1.46996,0.64511,0.47222,0.66597,0.29052,1.93957,1.5514,2.33375,0.000957358,0.000957358,0.000957358
88,938.207,1.18887,0.92453,1.38824,0.23109,0.57964,0.35993,0.17517,1.86185,1.62658,2.35098,0.000949106,0.000949106,0.000949106
89,949.738,1.16904,1.00445,1.41462,0.94936,0.24679,0.33029,0.17748,1.81782,1.58996,2.31366,0.000940855,0.000940855,0.000940855
90,959.668,1.14362,0.90516,1.42167,0.66234,0.58333,0.63315,0.20594,1.98635,1.44895,2.36803,0.000932603,0.000932603,0.000932603
91,968.131,1.20886,0.98775,1.45293,0.86435,0.27778,0.41829,0.21796,1.88544,1.32913,2.24339,0.000924352,0.000924352,0.000924352
92,978.524,1.2091,0.9406,1.42148,0.7091,0.49043,0.54444,0.24624,2.09519,1.58595,2.34618,0.0009161,0.0009161,0.0009161
93,986.538,1.15816,0.94857,1.40071,0.75946,0.5,0.58374,0.23777,2.00814,1.88142,2.22092,0.000907848,0.000907848,0.000907848
94,997.616,1.20248,0.96196,1.44057,0.76415,0.55556,0.64559,0.26393,1.84998,1.52996,2.22041,0.000899597,0.000899597,0.000899597
95,1007.4,1.18971,0.91501,1.427,0.71506,0.44657,0.58999,0.18697,1.91303,1.79677,2.30881,0.000891345,0.000891345,0.000891345
96,1018.22,1.13998,0.9057,1.39022,0.76449,0.4593,0.6741,0.25212,1.79699,1.34449,2.1219,0.000883093,0.000883093,0.000883093
97,1029.16,1.1719,0.91805,1.44206,0.83399,0.44719,0.72124,0.26123,1.73959,1.30407,2.08767,0.000874842,0.000874842,0.000874842
98,1040.84,1.13761,0.92252,1.39194,0.4546,0.88831,0.61051,0.26534,1.656,1.29263,2.01812,0.00086659,0.00086659,0.00086659
99,1050.29,1.14425,0.85132,1.39271,0.30392,0.82222,0.55941,0.2801,1.57809,1.21899,2.05907,0.000858338,0.000858338,0.000858338
100,1059.29,1.12624,0.87425,1.36836,0.56854,0.66033,0.57804,0.30488,1.73689,1.14605,2.22627,0.000850087,0.000850087,0.000850087
101,1070.66,1.16566,0.89272,1.39241,0.82736,0.61111,0.71199,0.30548,1.71294,1.26672,2.10631,0.000841835,0.000841835,0.000841835
102,1081.81,1.13445,0.94602,1.4184,0.76746,0.44444,0.6154,0.23276,1.88691,1.67708,2.18386,0.000833583,0.000833583,0.000833583
103,1091.72,1.13602,0.86414,1.34719,0.53293,0.54049,0.54596,0.25631,1.75918,1.65304,2.0581,0.000825332,0.000825332,0.000825332
104,1100.17,1.119,0.88564,1.35273,0.26289,0.61111,0.43117,0.19404,1.87745,1.60837,2.15587,0.00081708,0.00081708,0.00081708
105,1109.13,1.07694,0.86248,1.35905,0.49859,0.49797,0.5302,0.2262,1.82143,1.6367,2.04327,0.000808828,0.000808828,0.000808828
106,1119.55,1.08155,0.81894,1.35371,0.79928,0.52387,0.58941,0.31758,1.82951,1.46768,2.02086,0.000800577,0.000800577,0.000800577
107,1131.49,1.10563,0.82918,1.3486,0.33307,0.44444,0.3731,0.22213,1.58382,1.29793,1.87692,0.000792325,0.000792325,0.000792325
108,1141.81,1.04404,0.82181,1.33954,0.36887,0.66667,0.43197,0.26534,1.49307,1.30736,1.83278,0.000784073,0.000784073,0.000784073
109,1151.62,1.08156,0.82712,1.34635,0.40697,0.61111,0.44197,0.27788,1.61526,1.35953,1.94516,0.000775822,0.000775822,0.000775822
110,1161.53,1.03435,0.79618,1.3294,0.66009,0.63889,0.63053,0.33258,1.67445,1.44494,2.11413,0.00076757,0.00076757,0.00076757
111,1171.32,1.05777,0.79577,1.32463,0.79868,0.53172,0.59207,0.30085,1.84059,1.40686,2.28198,0.000759318,0.000759318,0.000759318
112,1181.82,1.00798,0.78985,1.32313,0.79038,0.38889,0.52082,0.22511,1.86618,1.66949,2.13733,0.000751067,0.000751067,0.000751067
113,1192.85,1.06184,0.83941,1.31024,0.85475,0.38889,0.55658,0.22297,1.94009,1.54336,2.17292,0.000742815,0.000742815,0.000742815
114,1203.38,1.0821,0.81978,1.34098,0.77989,0.51112,0.58721,0.31102,1.72713,1.32552,2.20134,0.000734564,0.000734564,0.000734564
115,1214.04,1.05979,0.78962,1.3361,0.44351,0.61111,0.48067,0.25496,1.9776,1.77032,2.47341,0.000726312,0.000726312,0.000726312
116,1223.45,1.07432,0.82228,1.32736,0.34462,0.63889,0.50293,0.26601,1.67716,1.36228,2.10578,0.00071806,0.00071806,0.00071806
117,1233.14,1.07151,0.83918,1.35686,0.3699,0.62006,0.51123,0.25963,1.72231,1.57176,2.12941,0.000709809,0.000709809,0.000709809
118,1244.42,1.06787,0.79011,1.33926,0.7702,0.38889,0.50124,0.20189,1.83861,1.60748,2.16115,0.000701557,0.000701557,0.000701557
119,1255.13,0.99886,0.7677,1.29204,0.54588,0.83333,0.60989,0.26795,1.48695,1.14002,1.87873,0.000693305,0.000693305,0.000693305
120,1265.55,0.94759,0.74577,1.26189,0.59578,0.77778,0.57378,0.27838,1.59915,1.22264,1.99397,0.000685054,0.000685054,0.000685054
121,1274.56,0.97598,0.76429,1.29151,0.40656,0.86111,0.53611,0.26356,1.64156,1.22812,2.04514,0.000676802,0.000676802,0.000676802
122,1284.68,0.94845,0.72355,1.24891,0.52866,0.54399,0.53287,0.28707,1.73028,1.3108,2.14537,0.00066855,0.00066855,0.00066855
123,1296.26,0.96625,0.72973,1.30825,0.52174,0.58333,0.55419,0.27919,1.90284,1.25754,2.42171,0.000660299,0.000660299,0.000660299
124,1305.8,0.99823,0.74355,1.29819,0.35054,0.58333,0.44691,0.20946,1.97914,1.36392,2.53834,0.000652047,0.000652047,0.000652047
125,1315.72,0.9524,0.69976,1.24583,0.42569,0.63889,0.4434,0.20202,2.02814,1.38854,2.51827,0.000643795,0.000643795,0.000643795
126,1325.89,0.9761,0.76466,1.27744,0.71554,0.59353,0.60935,0.25275,1.90385,1.2578,2.36694,0.000635544,0.000635544,0.000635544
127,1336.77,0.97614,0.75111,1.27902,0.44245,0.72222,0.55542,0.21984,1.84233,1.30971,2.3089,0.000627292,0.000627292,0.000627292
128,1346.38,0.9477,0.67483,1.23139,0.41204,0.69444,0.64582,0.22496,1.80112,1.43269,2.28116,0.00061904,0.00061904,0.00061904
129,1356.87,0.96325,0.71231,1.25122,0.78157,0.36111,0.38391,0.20573,1.72399,1.39663,2.22236,0.000610789,0.000610789,0.000610789
130,1367.57,0.97886,0.69989,1.29405,0.72598,0.57799,0.54941,0.1772,1.8292,1.57228,2.38383,0.000602537,0.000602537,0.000602537
131,1375.5,1.00669,0.75227,1.31567,0.4867,0.62981,0.42067,0.15549,1.8698,1.82347,2.48656,0.000594286,0.000594286,0.000594286
132,1382.7,0.9331,0.71386,1.24013,0.38539,0.58333,0.45602,0.1972,1.8389,1.44942,2.49094,0.000586034,0.000586034,0.000586034
133,1391.44,0.91263,0.68453,1.23364,0.43465,0.8414,0.53829,0.26801,1.71208,1.31966,2.22736,0.000577782,0.000577782,0.000577782
134,1401.7,0.92192,0.70766,1.25665,0.35288,0.66667,0.54625,0.26683,1.65277,1.45068,2.22399,0.000569531,0.000569531,0.000569531
135,1410.7,0.95579,0.69668,1.25651,0.96587,0.25,0.54838,0.29369,1.52674,1.28085,2.00695,0.000561279,0.000561279,0.000561279
136,1420.31,0.94054,0.71347,1.23421,0.97057,0.25,0.46225,0.27874,1.4624,1.1695,1.9251,0.000553027,0.000553027,0.000553027
137,1430.45,0.97655,0.73585,1.27669,0.98493,0.25,0.48171,0.27826,1.47738,1.12666,1.90599,0.000544776,0.000544776,0.000544776
138,1441.12,0.88186,0.65214,1.20453,0.98458,0.25,0.54338,0.31133,1.50996,1.08001,1.95587,0.000536524,0.000536524,0.000536524
139,1451.41,0.93558,0.72856,1.22121,0.78993,0.34535,0.48839,0.24266,1.71672,1.17335,2.23794,0.000528272,0.000528272,0.000528272
140,1460.07,0.88149,0.63256,1.21283,0.79159,0.36111,0.39284,0.20579,1.74798,1.27258,2.29596,0.000520021,0.000520021,0.000520021
141,1470.81,0.88513,0.66554,1.22466,0.51575,0.55556,0.52901,0.22436,1.71024,1.20122,2.28077,0.000511769,0.000511769,0.000511769
142,1482.17,0.9512,0.73617,1.27007,0.85953,0.47222,0.68841,0.28694,1.64522,1.1093,2.20957,0.000503517,0.000503517,0.000503517
143,1492.82,0.93437,0.66353,1.21917,0.87716,0.5,0.62046,0.31344,1.64889,1.26831,2.17305,0.000495266,0.000495266,0.000495266
144,1501.26,0.85835,0.66741,1.23201,0.73691,0.47721,0.56213,0.2046,1.79418,1.51329,2.25849,0.000487014,0.000487014,0.000487014
145,1510.87,0.85666,0.66899,1.21707,0.61364,0.47978,0.51706,0.17979,1.75395,1.73851,2.22972,0.000478762,0.000478762,0.000478762
146,1518.35,0.88127,0.69279,1.22871,0.18414,0.36111,0.30054,0.16038,1.74495,1.75983,2.267,0.000470511,0.000470511,0.000470511
147,1526.86,0.86387,0.61646,1.18851,0.77055,0.27778,0.38216,0.22314,1.65112,1.43583,2.15604,0.000462259,0.000462259,0.000462259
148,1536.46,0.85243,0.63137,1.16647,0.84071,0.36111,0.41373,0.23162,1.74347,1.26603,2.46146,0.000454007,0.000454007,0.000454007
149,1544.29,0.89529,0.64927,1.21587,0.87104,0.33333,0.45513,0.28123,1.73247,1.19604,2.39652,0.000445756,0.000445756,0.000445756
150,1554.25,0.85558,0.60207,1.19861,0.33998,0.66667,0.63561,0.40679,1.57095,1.15,2.14731,0.000437504,0.000437504,0.000437504
151,1565.23,0.83998,0.61462,1.16927,0.58592,0.63889,0.61968,0.41854,1.55199,1.21283,2.1874,0.000429253,0.000429253,0.000429253
152,1573.45,0.85288,0.6852,1.1937,0.4728,0.58333,0.60486,0.42516,1.63891,1.25515,2.28602,0.000421001,0.000421001,0.000421001
153,1581.69,0.80348,0.62511,1.17945,0.48164,0.58333,0.611,0.40261,1.68348,1.22093,2.35835,0.000412749,0.000412749,0.000412749
154,1591.6,0.8336,0.61119,1.183,0.24875,0.46754,0.45896,0.28972,1.65882,1.23615,2.30919,0.000404498,0.000404498,0.000404498
155,1601.91,0.86439,0.65095,1.22299,0.21938,0.41667,0.47183,0.2649,1.6094,1.18287,2.18075,0.000396246,0.000396246,0.000396246
156,1611.14,0.81152,0.6123,1.16535,0.5015,0.55556,0.59455,0.28515,1.67299,1.05306,2.2016,0.000387994,0.000387994,0.000387994
157,1621.13,0.8383,0.61014,1.185,0.26749,0.51521,0.4497,0.26517,1.61413,1.03262,2.16038,0.000379743,0.000379743,0.000379743
158,1634.02,0.87981,0.62382,1.20684,0.30986,0.65636,0.45872,0.26991,1.50475,1.12773,2.03299,0.000371491,0.000371491,0.000371491
159,1642.98,0.84163,0.64514,1.21663,0.85074,0.5,0.70688,0.27889,1.53547,1.2086,2.02011,0.000363239,0.000363239,0.000363239
160,1651.72,0.8206,0.57546,1.16731,0.67804,0.50213,0.63852,0.21033,1.73144,1.45356,2.13959,0.000354988,0.000354988,0.000354988
161,1660.97,0.78566,0.56822,1.14181,0.23098,0.36111,0.3898,0.19559,1.73555,1.47736,2.15897,0.000346736,0.000346736,0.000346736
162,1671.03,0.85124,0.60133,1.18071,0.29967,0.48197,0.58483,0.2086,1.68984,1.30671,2.14862,0.000338484,0.000338484,0.000338484
163,1680.77,0.7992,0.55606,1.14156,0.71596,0.41667,0.68231,0.24582,1.58595,1.36233,2.03982,0.000330233,0.000330233,0.000330233
164,1690.17,0.77326,0.57636,1.16638,0.69755,0.86111,0.86968,0.33654,1.55315,1.22804,2.00761,0.000321981,0.000321981,0.000321981
165,1700.51,0.8268,0.59642,1.18578,0.75487,0.88889,0.89594,0.32162,1.53603,1.14028,1.99138,0.000313729,0.000313729,0.000313729
166,1710.85,0.78397,0.57389,1.15939,0.75632,0.61111,0.75001,0.2782,1.60979,1.08545,2.04879,0.000305478,0.000305478,0.000305478
167,1721.18,0.81272,0.58572,1.15507,0.74487,0.80279,0.86524,0.33227,1.6629,1.14479,2.04858,0.000297226,0.000297226,0.000297226
168,1731.8,0.86081,0.63186,1.20049,0.8137,0.88889,0.88214,0.36915,1.51754,1.07888,1.92687,0.000288974,0.000288974,0.000288974
169,1740.61,0.74065,0.55465,1.11776,0.77212,0.86111,0.87294,0.39499,1.51507,1.1002,1.90568,0.000280723,0.000280723,0.000280723
170,1749.7,0.76882,0.58874,1.15326,0.68156,0.57569,0.72637,0.35213,1.52855,1.21033,1.951,0.000272471,0.000272471,0.000272471
171,1759.06,0.82752,0.59884,1.1926,0.77496,0.54514,0.66887,0.3466,1.51949,1.25317,1.96347,0.00026422,0.00026422,0.00026422
172,1769.66,0.82347,0.59043,1.17731,0.54007,0.63889,0.63218,0.42806,1.49822,1.29183,1.92391,0.000255968,0.000255968,0.000255968
173,1780.66,0.7626,0.56449,1.14535,0.40806,0.63486,0.49341,0.29065,1.47898,1.37684,1.93775,0.000247716,0.000247716,0.000247716
174,1791.06,0.74137,0.55835,1.1527,0.82231,0.30556,0.39833,0.2377,1.61904,1.52963,2.11151,0.000239465,0.000239465,0.000239465
175,1800.66,0.75825,0.57559,1.17683,0.26655,0.33333,0.40832,0.24207,1.64857,1.47156,2.15475,0.000231213,0.000231213,0.000231213
176,1811.02,0.77782,0.57787,1.1407,0.38595,0.61111,0.57808,0.25931,1.58536,1.23835,2.04156,0.000222961,0.000222961,0.000222961
177,1820.2,0.74436,0.57793,1.11588,0.43873,0.61111,0.58619,0.25824,1.62454,1.22831,2.04791,0.00021471,0.00021471,0.00021471
178,1831.01,0.74967,0.56732,1.13105,0.77427,0.52778,0.7516,0.28527,1.6678,1.25562,2.09193,0.000206458,0.000206458,0.000206458
179,1840.07,0.78053,0.58142,1.18208,0.77338,0.55556,0.7507,0.2735,1.50787,1.2051,2.00314,0.000198206,0.000198206,0.000198206
180,1849.7,0.76323,0.55581,1.14007,0.67308,0.58333,0.65766,0.29037,1.41881,1.17955,1.91656,0.000189955,0.000189955,0.000189955
181,1860.83,0.7567,0.56672,1.12102,0.36559,0.58333,0.6743,0.30339,1.40824,1.21055,1.91751,0.000181703,0.000181703,0.000181703
182,1871.61,0.74317,0.58337,1.15858,0.83329,0.3332,0.48182,0.25425,1.52243,1.3373,2.04346,0.000173451,0.000173451,0.000173451
183,1881.87,0.73221,0.55324,1.12103,0.38601,0.56411,0.51519,0.26507,1.49322,1.35238,2.01168,0.0001652,0.0001652,0.0001652
184,1891.64,0.71744,0.54658,1.09861,0.8407,0.30556,0.42474,0.24729,1.49371,1.46816,1.99179,0.000156948,0.000156948,0.000156948
185,1902.04,0.72436,0.52867,1.12541,0.84328,0.30429,0.4223,0.23562,1.55136,1.49895,2.0501,0.000148696,0.000148696,0.000148696
